filename,width,height,class,xmin,ymin,xmax,ymax
img_709_jpg.rf.3f16d5eb50dcc8f9906d5ed4937f535f.jpg,416,416,enemy,201,207,211,246
img_709_jpg.rf.3f16d5eb50dcc8f9906d5ed4937f535f.jpg,416,416,enemy_head,204,207,210,217
img_727_jpg.rf.f284141ab603bed4a259c71bfccdbc48.jpg,416,416,enemy,207,206,215,239
img_727_jpg.rf.f284141ab603bed4a259c71bfccdbc48.jpg,416,416,enemy_head,209,208,213,216
img_728_jpg.rf.af51666e95fc79d41eabf88ab4e62cc1.jpg,416,416,enemy,205,204,212,234
img_728_jpg.rf.af51666e95fc79d41eabf88ab4e62cc1.jpg,416,416,enemy_head,207,204,210,210
img_708_jpg.rf.78594f5f268b9db4a6c6728acc1fbe9c.jpg,416,416,enemy,206,204,213,234
img_708_jpg.rf.78594f5f268b9db4a6c6728acc1fbe9c.jpg,416,416,enemy_head,208,205,212,211
img_702_jpg.rf.035220bc9cea1ae7e5e7979000aa6fff.jpg,416,416,enemy,200,186,205,206
img_702_jpg.rf.035220bc9cea1ae7e5e7979000aa6fff.jpg,416,416,enemy_head,201,186,203,192
img_704_jpg.rf.6131a53adccea160a8459fd8a96cf048.jpg,416,416,enemy,199,83,208,109
img_704_jpg.rf.6131a53adccea160a8459fd8a96cf048.jpg,416,416,enemy_head,202,84,206,93
img_705_jpg.rf.e8abef58a5444da6fbcb4be1c8181dd8.jpg,416,416,enemy,202,205,207,231
img_727_jpg.rf.3435be068fee636122333176ec62add0.jpg,416,416,enemy,207,206,215,239
img_727_jpg.rf.3435be068fee636122333176ec62add0.jpg,416,416,enemy_head,209,208,213,216
img_700_jpg.rf.b783220cb7a19927bfb9c340c2a4292e.jpg,416,416,enemy,179,130,186,159
img_700_jpg.rf.b783220cb7a19927bfb9c340c2a4292e.jpg,416,416,enemy,203,181,210,209
img_700_jpg.rf.b783220cb7a19927bfb9c340c2a4292e.jpg,416,416,enemy_head,182,130,185,136
img_700_jpg.rf.b783220cb7a19927bfb9c340c2a4292e.jpg,416,416,enemy_head,204,181,208,190
img_702_jpg.rf.11e088030d0dd1e10947e83af9e63bc8.jpg,416,416,enemy,200,186,205,206
img_702_jpg.rf.11e088030d0dd1e10947e83af9e63bc8.jpg,416,416,enemy_head,201,186,203,192
img_704_jpg.rf.dc7ecd022b90697771ce7c5d597bafd7.jpg,416,416,enemy,199,83,208,109
img_704_jpg.rf.dc7ecd022b90697771ce7c5d597bafd7.jpg,416,416,enemy_head,202,84,206,93
img_726_jpg.rf.64005bba2ad506f51f4789de79da3995.jpg,416,416,enemy,209,219,217,255
img_726_jpg.rf.64005bba2ad506f51f4789de79da3995.jpg,416,416,enemy_head,212,218,216,227
img_710_jpg.rf.d66c740253b1a3905a137dc76a15e887.jpg,416,416,enemy,207,208,215,246
img_710_jpg.rf.d66c740253b1a3905a137dc76a15e887.jpg,416,416,enemy_head,209,209,213,217
clip4--154-_jpg.rf.7516e7e523eecf58488e8df3408c344e.jpg,416,416,enemy,241,210,249,235
clip4--154-_jpg.rf.7516e7e523eecf58488e8df3408c344e.jpg,416,416,enemy_head,243,213,246,219
img_708_jpg.rf.bec8b14e64d8f1187f052eb25ace2967.jpg,416,416,enemy,206,204,213,234
img_708_jpg.rf.bec8b14e64d8f1187f052eb25ace2967.jpg,416,416,enemy_head,208,205,212,211
img_705_jpg.rf.0e302365a90fbfd0f43879bb965b1944.jpg,416,416,enemy,202,205,207,231
img_700_jpg.rf.41bb295bdd7bdd63312682b31800e2ff.jpg,416,416,enemy,179,130,186,159
img_700_jpg.rf.41bb295bdd7bdd63312682b31800e2ff.jpg,416,416,enemy,203,181,210,209
img_700_jpg.rf.41bb295bdd7bdd63312682b31800e2ff.jpg,416,416,enemy_head,182,130,185,136
img_700_jpg.rf.41bb295bdd7bdd63312682b31800e2ff.jpg,416,416,enemy_head,204,181,208,190
clip4--163-_jpg.rf.a733f01cb35f34ee04fbb0cd787f9529.jpg,416,416,enemy,201,199,209,232
clip4--163-_jpg.rf.a733f01cb35f34ee04fbb0cd787f9529.jpg,416,416,enemy_head,203,199,207,208
img_723_jpg.rf.eaab7c49825ae797ffea33c9c5f151f7.jpg,416,416,enemy,204,191,218,249
img_723_jpg.rf.eaab7c49825ae797ffea33c9c5f151f7.jpg,416,416,enemy_head,208,190,213,199
clip4--162-_jpg.rf.f9b34baf9238f5796bd0fa235f7ffc24.jpg,416,416,enemy,204,202,214,233
clip4--162-_jpg.rf.f9b34baf9238f5796bd0fa235f7ffc24.jpg,416,416,enemy_head,207,203,211,211
clip4--160-_jpg.rf.60511f22b1a454ad7f21c91e6394cbbe.jpg,416,416,enemy,213,199,221,230
clip4--160-_jpg.rf.60511f22b1a454ad7f21c91e6394cbbe.jpg,416,416,enemy_head,215,201,218,208
clip4--168-_jpg.rf.cc94220de01a98ef0a77178a9bc23eea.jpg,416,416,enemy,201,179,217,259
clip4--168-_jpg.rf.cc94220de01a98ef0a77178a9bc23eea.jpg,416,416,enemy_head,205,180,212,193
clip4--164-_jpg.rf.2a8990e3e042e3c613e817aa6d649d7e.jpg,416,416,enemy,156,164,171,216
clip4--164-_jpg.rf.2a8990e3e042e3c613e817aa6d649d7e.jpg,416,416,enemy_head,161,165,168,177
clip4--165-_jpg.rf.2cbbc2dd63bfcc6230910f309b001653.jpg,416,416,enemy,154,154,170,210
clip4--165-_jpg.rf.2cbbc2dd63bfcc6230910f309b001653.jpg,416,416,enemy_head,161,154,167,166
clip4--17-_jpg.rf.b9202651a237546311647d399cee40cf.jpg,416,416,enemy,183,194,199,278
clip4--17-_jpg.rf.b9202651a237546311647d399cee40cf.jpg,416,416,enemy_head,188,195,194,206
clip4--156-_jpg.rf.43d63f0bef95c9fb46c03a54f96cc4ee.jpg,416,416,enemy,229,196,237,221
clip4--156-_jpg.rf.43d63f0bef95c9fb46c03a54f96cc4ee.jpg,416,416,enemy_head,231,196,234,203
clip4--169-_jpg.rf.ccc3902b08de6782bd6041fcee2d12b5.jpg,416,416,enemy,207,183,231,264
clip4--169-_jpg.rf.ccc3902b08de6782bd6041fcee2d12b5.jpg,416,416,enemy_head,213,183,220,198
clip4--157-_jpg.rf.69bcaa851dfc3fb85b0207ae710bb4da.jpg,416,416,enemy,220,195,227,220
clip4--157-_jpg.rf.69bcaa851dfc3fb85b0207ae710bb4da.jpg,416,416,enemy_head,223,196,226,202
clip4--171-_jpg.rf.ca2aa7f6427ed0536284a5f13ecf9ce2.jpg,416,416,enemy,192,183,219,297
clip4--171-_jpg.rf.ca2aa7f6427ed0536284a5f13ecf9ce2.jpg,416,416,enemy_head,201,186,208,203
clip4--16-_jpg.rf.dfa71667960ce265e0553da2572660b2.jpg,416,416,enemy,205,82,213,121
clip4--16-_jpg.rf.dfa71667960ce265e0553da2572660b2.jpg,416,416,enemy_head,206,83,211,93
clip4--158-_jpg.rf.ce7f7bb61a1825b6393b4179a5d61bb1.jpg,416,416,enemy,215,199,223,220
clip4--158-_jpg.rf.ce7f7bb61a1825b6393b4179a5d61bb1.jpg,416,416,enemy_head,217,199,220,204
clip4--172-_jpg.rf.2d27e5cbddb77146989043e992416ee8.jpg,416,416,enemy,195,189,217,286
clip4--172-_jpg.rf.2d27e5cbddb77146989043e992416ee8.jpg,416,416,enemy_head,202,191,209,205
clip4--170-_jpg.rf.ad48bd8c9885cdb0de7f1aacc8e2fb3e.jpg,416,416,enemy,208,185,223,278
clip4--170-_jpg.rf.ad48bd8c9885cdb0de7f1aacc8e2fb3e.jpg,416,416,enemy_head,213,189,219,205
clip4--18-_jpg.rf.b8efaf501a8d754c6f962d0889d3f825.jpg,416,416,enemy,223,195,240,290
clip4--18-_jpg.rf.b8efaf501a8d754c6f962d0889d3f825.jpg,416,416,enemy_head,228,197,235,212
clip4--155-_jpg.rf.041f33f4090cfd1ee619278da3e94f58.jpg,416,416,enemy,241,209,250,234
clip4--155-_jpg.rf.041f33f4090cfd1ee619278da3e94f58.jpg,416,416,enemy_head,243,210,246,215
clip4--173-_jpg.rf.286a2fd43e4930dc286d6fd7a7641af5.jpg,416,416,enemy,212,206,224,258
clip4--173-_jpg.rf.286a2fd43e4930dc286d6fd7a7641af5.jpg,416,416,enemy,294,203,298,218
clip4--173-_jpg.rf.286a2fd43e4930dc286d6fd7a7641af5.jpg,416,416,enemy,299,203,302,215
clip4--173-_jpg.rf.286a2fd43e4930dc286d6fd7a7641af5.jpg,416,416,enemy,313,203,319,218
clip4--173-_jpg.rf.286a2fd43e4930dc286d6fd7a7641af5.jpg,416,416,enemy_head,216,206,219,214
clip4--173-_jpg.rf.286a2fd43e4930dc286d6fd7a7641af5.jpg,416,416,enemy_head,295,202,298,206
clip4--173-_jpg.rf.286a2fd43e4930dc286d6fd7a7641af5.jpg,416,416,enemy_head,300,202,301,205
clip4--173-_jpg.rf.286a2fd43e4930dc286d6fd7a7641af5.jpg,416,416,enemy_head,314,204,316,207
clip4--178-_jpg.rf.e09106b4b9a88d33aaf5cdfe94191b4c.jpg,416,416,enemy,284,178,288,192
clip4--178-_jpg.rf.e09106b4b9a88d33aaf5cdfe94191b4c.jpg,416,416,enemy,270,178,272,192
clip4--178-_jpg.rf.e09106b4b9a88d33aaf5cdfe94191b4c.jpg,416,416,enemy_head,286,178,288,182
clip4--174-_jpg.rf.e57dda412d6d967ad3eca2aec1c1c4cf.jpg,416,416,enemy,192,204,204,254
clip4--174-_jpg.rf.e57dda412d6d967ad3eca2aec1c1c4cf.jpg,416,416,enemy,266,201,270,217
clip4--174-_jpg.rf.e57dda412d6d967ad3eca2aec1c1c4cf.jpg,416,416,enemy,282,203,285,216
clip4--174-_jpg.rf.e57dda412d6d967ad3eca2aec1c1c4cf.jpg,416,416,enemy_head,196,204,200,212
clip4--174-_jpg.rf.e57dda412d6d967ad3eca2aec1c1c4cf.jpg,416,416,enemy_head,268,200,270,204
clip4--174-_jpg.rf.e57dda412d6d967ad3eca2aec1c1c4cf.jpg,416,416,enemy_head,282,203,285,207
clip4--176-_jpg.rf.36efeada4589734285226b22767c9187.jpg,416,416,enemy,288,200,291,214
clip4--176-_jpg.rf.36efeada4589734285226b22767c9187.jpg,416,416,enemy,273,200,275,213
clip4--176-_jpg.rf.36efeada4589734285226b22767c9187.jpg,416,416,enemy_head,289,200,290,204
clip4--176-_jpg.rf.36efeada4589734285226b22767c9187.jpg,416,416,enemy_head,273,201,275,204
clip4--181-_jpg.rf.463893d72f3dc7c068e8d1a2cf0a0bc2.jpg,416,416,enemy,184,164,189,183
clip4--181-_jpg.rf.463893d72f3dc7c068e8d1a2cf0a0bc2.jpg,416,416,enemy,192,166,196,180
clip4--181-_jpg.rf.463893d72f3dc7c068e8d1a2cf0a0bc2.jpg,416,416,enemy_head,186,165,188,168
clip4--181-_jpg.rf.463893d72f3dc7c068e8d1a2cf0a0bc2.jpg,416,416,enemy_head,193,166,195,170
clip4--182-_jpg.rf.6593f676f6e883f22596758985efa415.jpg,416,416,enemy,177,162,181,181
clip4--182-_jpg.rf.6593f676f6e883f22596758985efa415.jpg,416,416,enemy,170,165,173,181
clip4--182-_jpg.rf.6593f676f6e883f22596758985efa415.jpg,416,416,enemy,186,166,190,178
clip4--182-_jpg.rf.6593f676f6e883f22596758985efa415.jpg,416,416,enemy_head,170,164,172,169
clip4--182-_jpg.rf.6593f676f6e883f22596758985efa415.jpg,416,416,enemy_head,178,163,181,167
clip4--182-_jpg.rf.6593f676f6e883f22596758985efa415.jpg,416,416,enemy_head,188,166,190,169
clip4--180-_jpg.rf.1bb1c92fe4aac489ab43caa089e7fed8.jpg,416,416,enemy,185,165,190,180
clip4--180-_jpg.rf.1bb1c92fe4aac489ab43caa089e7fed8.jpg,416,416,enemy,194,168,197,179
clip4--180-_jpg.rf.1bb1c92fe4aac489ab43caa089e7fed8.jpg,416,416,enemy_head,194,168,196,171
clip4--180-_jpg.rf.1bb1c92fe4aac489ab43caa089e7fed8.jpg,416,416,enemy_head,186,165,188,168
img_717_jpg.rf.89fdf499ae6b57f007df87fda2b8f47c.jpg,416,416,enemy,200,205,212,248
img_717_jpg.rf.89fdf499ae6b57f007df87fda2b8f47c.jpg,416,416,enemy_head,203,206,209,214
clip4--186-_jpg.rf.a9ae0626c75373af730eff9fddb2d1df.jpg,416,416,enemy,197,209,203,229
clip4--186-_jpg.rf.a9ae0626c75373af730eff9fddb2d1df.jpg,416,416,enemy_head,197,209,200,214
clip4--185-_jpg.rf.3329c402d877a632b94bd89ced189f47.jpg,416,416,enemy,204,198,208,211
clip4--185-_jpg.rf.3329c402d877a632b94bd89ced189f47.jpg,416,416,enemy,225,198,228,212
clip4--185-_jpg.rf.3329c402d877a632b94bd89ced189f47.jpg,416,416,enemy_head,205,198,207,202
clip4--185-_jpg.rf.3329c402d877a632b94bd89ced189f47.jpg,416,416,enemy_head,226,198,228,202
clip4--183-_jpg.rf.dda36b3bb61cbe8268648fb6cfed0e5d.jpg,416,416,enemy,183,170,186,188
clip4--183-_jpg.rf.dda36b3bb61cbe8268648fb6cfed0e5d.jpg,416,416,enemy,185,170,191,188
clip4--183-_jpg.rf.dda36b3bb61cbe8268648fb6cfed0e5d.jpg,416,416,enemy,198,174,202,186
clip4--183-_jpg.rf.dda36b3bb61cbe8268648fb6cfed0e5d.jpg,416,416,enemy_head,183,170,185,174
clip4--183-_jpg.rf.dda36b3bb61cbe8268648fb6cfed0e5d.jpg,416,416,enemy_head,187,171,189,175
clip4--183-_jpg.rf.dda36b3bb61cbe8268648fb6cfed0e5d.jpg,416,416,enemy_head,199,173,201,177
img_702_jpg.rf.97fd51b249be3ebc06e037be62824d49.jpg,416,416,enemy,200,186,205,206
img_702_jpg.rf.97fd51b249be3ebc06e037be62824d49.jpg,416,416,enemy_head,201,186,203,192
img_700_jpg.rf.2009e6e9f974ed1642b905496aed4a19.jpg,416,416,enemy,179,130,186,159
img_700_jpg.rf.2009e6e9f974ed1642b905496aed4a19.jpg,416,416,enemy,203,181,210,209
img_700_jpg.rf.2009e6e9f974ed1642b905496aed4a19.jpg,416,416,enemy_head,182,130,185,136
img_700_jpg.rf.2009e6e9f974ed1642b905496aed4a19.jpg,416,416,enemy_head,204,181,208,190
img_704_jpg.rf.f3afa4facdc6e400d81b7ce683b7e826.jpg,416,416,enemy,199,83,208,109
img_704_jpg.rf.f3afa4facdc6e400d81b7ce683b7e826.jpg,416,416,enemy_head,202,84,206,93
img_714_jpg.rf.c22e65869ca909eaf88bacdd5192f10b.jpg,416,416,enemy,257,196,266,236
img_714_jpg.rf.c22e65869ca909eaf88bacdd5192f10b.jpg,416,416,enemy_head,259,197,264,207
img_708_jpg.rf.8c393293774e7c475a9c4df140d10878.jpg,416,416,enemy,206,204,213,234
img_708_jpg.rf.8c393293774e7c475a9c4df140d10878.jpg,416,416,enemy_head,208,205,212,211
img_718_jpg.rf.94531e4ddda6b6d1250b157c9812c480.jpg,416,416,enemy,205,201,214,242
img_718_jpg.rf.94531e4ddda6b6d1250b157c9812c480.jpg,416,416,enemy_head,208,201,212,209
img_720_jpg.rf.d980ff32cefc48cb82c862cd38644499.jpg,416,416,enemy,243,197,254,252
img_720_jpg.rf.d980ff32cefc48cb82c862cd38644499.jpg,416,416,enemy_head,248,197,253,207
img_719_jpg.rf.753047cf4d57c7edbec6526b2a51f053.jpg,416,416,enemy,233,192,245,241
img_719_jpg.rf.753047cf4d57c7edbec6526b2a51f053.jpg,416,416,enemy_head,238,194,243,204
img_718_jpg.rf.26175e3e7e411996e8a9814d600d3b58.jpg,416,416,enemy,205,201,214,242
img_718_jpg.rf.26175e3e7e411996e8a9814d600d3b58.jpg,416,416,enemy_head,208,201,212,209
img_719_jpg.rf.c64dfe2ac5b3ab6680aaabfc537ca89b.jpg,416,416,enemy,233,192,245,241
img_719_jpg.rf.c64dfe2ac5b3ab6680aaabfc537ca89b.jpg,416,416,enemy_head,238,194,243,204
img_709_jpg.rf.3782260335afb69ebf32ef2c704b29f4.jpg,416,416,enemy,201,207,211,246
img_709_jpg.rf.3782260335afb69ebf32ef2c704b29f4.jpg,416,416,enemy_head,204,207,210,217
img_705_jpg.rf.4d1535a9a656be1295b8ff26a28a7f7a.jpg,416,416,enemy,202,205,207,231
img_710_jpg.rf.98250a302237264e7f50caabe3fda15c.jpg,416,416,enemy,207,208,215,246
img_710_jpg.rf.98250a302237264e7f50caabe3fda15c.jpg,416,416,enemy_head,209,209,213,217
img_716_jpg.rf.e77b7146573aa38c8e45a1fbf8d03c93.jpg,416,416,enemy,235,199,245,242
img_716_jpg.rf.e77b7146573aa38c8e45a1fbf8d03c93.jpg,416,416,enemy_head,238,201,243,210
img_714_jpg.rf.e4abe99ad6f10a61c02ec63d3ccc8df0.jpg,416,416,enemy,257,196,266,236
img_714_jpg.rf.e4abe99ad6f10a61c02ec63d3ccc8df0.jpg,416,416,enemy_head,259,197,264,207
img_709_jpg.rf.15aec53b4822ca7813dbc2d1a3c45734.jpg,416,416,enemy,201,207,211,246
img_709_jpg.rf.15aec53b4822ca7813dbc2d1a3c45734.jpg,416,416,enemy_head,204,207,210,217
img_710_jpg.rf.87cb3d12d88a89d0f6b18f4fcc6409c7.jpg,416,416,enemy,207,208,215,246
img_710_jpg.rf.87cb3d12d88a89d0f6b18f4fcc6409c7.jpg,416,416,enemy_head,209,209,213,217
img_720_jpg.rf.a049bdfc3d19f6ec0e7edb523f35fc65.jpg,416,416,enemy,243,197,254,252
img_720_jpg.rf.a049bdfc3d19f6ec0e7edb523f35fc65.jpg,416,416,enemy_head,248,197,253,207
img_717_jpg.rf.88fc838bc57924f358a914a23f2c3e7f.jpg,416,416,enemy,200,205,212,248
img_717_jpg.rf.88fc838bc57924f358a914a23f2c3e7f.jpg,416,416,enemy_head,203,206,209,214
img_716_jpg.rf.a9efb05e8ba21f3c1045aa30fbdc26b3.jpg,416,416,enemy,235,199,245,242
img_716_jpg.rf.a9efb05e8ba21f3c1045aa30fbdc26b3.jpg,416,416,enemy_head,238,201,243,210
img_723_jpg.rf.8d0099494cdc3b9d14291a988c16ff9e.jpg,416,416,enemy,204,191,218,249
img_723_jpg.rf.8d0099494cdc3b9d14291a988c16ff9e.jpg,416,416,enemy_head,208,190,213,199
img_727_jpg.rf.732e4bac1fdd568423ed3a5777929031.jpg,416,416,enemy,207,206,215,239
img_727_jpg.rf.732e4bac1fdd568423ed3a5777929031.jpg,416,416,enemy_head,209,208,213,216
img_728_jpg.rf.d2556da1dc3071a5575886b49acb548c.jpg,416,416,enemy,205,204,212,234
img_728_jpg.rf.d2556da1dc3071a5575886b49acb548c.jpg,416,416,enemy_head,207,204,210,210
img_723_jpg.rf.d84b9863d45f7ce15eba16571a197669.jpg,416,416,enemy,204,191,218,249
img_723_jpg.rf.d84b9863d45f7ce15eba16571a197669.jpg,416,416,enemy_head,208,190,213,199
clip3--333-_jpg.rf.5912b043a70b81f58a8820117469b1f6.jpg,416,416,enemy,206,188,222,244
clip3--333-_jpg.rf.5912b043a70b81f58a8820117469b1f6.jpg,416,416,enemy_head,212,190,216,201
img_726_jpg.rf.d1d9782da209b673e29e4b9401a80d77.jpg,416,416,enemy,209,219,217,255
img_726_jpg.rf.d1d9782da209b673e29e4b9401a80d77.jpg,416,416,enemy_head,212,218,216,227
img_722_jpg.rf.0d79193e16a925272d4cb25a09215314.jpg,416,416,enemy,198,197,209,254
img_722_jpg.rf.0d79193e16a925272d4cb25a09215314.jpg,416,416,enemy_head,202,196,207,206
clip3--338-_jpg.rf.2a8bff060b64533ac694576205b7931b.jpg,416,416,enemy,192,202,199,227
clip3--338-_jpg.rf.2a8bff060b64533ac694576205b7931b.jpg,416,416,enemy_head,195,203,197,207
img_722_jpg.rf.fa136fc8232f82de997bb94c3982c615.jpg,416,416,enemy,198,197,209,254
img_722_jpg.rf.fa136fc8232f82de997bb94c3982c615.jpg,416,416,enemy_head,202,196,207,206
clip3--339-_jpg.rf.7fd7728118c655b47fbe346f5691402c.jpg,416,416,enemy,206,205,214,232
clip3--339-_jpg.rf.7fd7728118c655b47fbe346f5691402c.jpg,416,416,enemy_head,208,206,211,211
clip3--336-_jpg.rf.16eb53be6cf4207786349820d3d793fc.jpg,416,416,enemy,201,180,215,244
clip3--336-_jpg.rf.16eb53be6cf4207786349820d3d793fc.jpg,416,416,enemy,204,233,209,264
clip3--336-_jpg.rf.16eb53be6cf4207786349820d3d793fc.jpg,416,416,enemy_head,205,184,212,197
clip3--336-_jpg.rf.16eb53be6cf4207786349820d3d793fc.jpg,416,416,enemy_head,204,232,207,237
clip3--341-_jpg.rf.8d1994ae11f3024d451979cbaec5a7df.jpg,416,416,enemy,200,221,207,254
clip3--341-_jpg.rf.8d1994ae11f3024d451979cbaec5a7df.jpg,416,416,enemy_head,203,223,206,228
clip3--344-_jpg.rf.8bd4d9f3d84439ba99e6a04b2914b5f0.jpg,416,416,enemy,210,178,222,224
clip3--344-_jpg.rf.8bd4d9f3d84439ba99e6a04b2914b5f0.jpg,416,416,enemy_head,213,179,221,190
clip3--334-_jpg.rf.cfb989e3076359cd47c4e9fb92e28135.jpg,416,416,enemy,206,210,221,268
clip3--334-_jpg.rf.cfb989e3076359cd47c4e9fb92e28135.jpg,416,416,enemy_head,210,211,215,220
img_560_jpg.rf.3e9ee55c660bc58c4ad5dbe1822f18ef.jpg,416,416,enemy,206,198,223,264
img_560_jpg.rf.3e9ee55c660bc58c4ad5dbe1822f18ef.jpg,416,416,enemy_head,213,199,219,213
img_561_jpg.rf.0060f88a21dd151f9a8c6d4baa59089f.jpg,416,416,enemy,191,193,208,249
img_561_jpg.rf.0060f88a21dd151f9a8c6d4baa59089f.jpg,416,416,enemy_head,198,193,204,205
img_559_jpg.rf.b91dc00ca49afa0ee296d8596738b162.jpg,416,416,enemy,191,193,212,253
img_559_jpg.rf.b91dc00ca49afa0ee296d8596738b162.jpg,416,416,enemy_head,197,196,204,210
clip3--34-_jpg.rf.e48ec2742926fc18b00a59ce76b2b9f0.jpg,416,416,enemy,186,185,230,378
clip3--34-_jpg.rf.e48ec2742926fc18b00a59ce76b2b9f0.jpg,416,416,enemy_head,200,186,221,221
clip4--118-_jpg.rf.b401acac6c4ed700eb06dd86929b0bb6.jpg,416,416,enemy,287,204,309,279
clip4--118-_jpg.rf.b401acac6c4ed700eb06dd86929b0bb6.jpg,416,416,enemy_head,292,199,301,217
clip4--116-_jpg.rf.1bae6720230f8dd0a12a02848b003c7b.jpg,416,416,enemy,191,203,208,267
clip4--116-_jpg.rf.1bae6720230f8dd0a12a02848b003c7b.jpg,416,416,enemy,258,203,274,267
clip4--116-_jpg.rf.1bae6720230f8dd0a12a02848b003c7b.jpg,416,416,enemy_head,196,204,201,216
clip4--116-_jpg.rf.1bae6720230f8dd0a12a02848b003c7b.jpg,416,416,enemy_head,261,204,268,216
clip4--192-_jpg.rf.6139dd571f0bfce6320814064042874e.jpg,416,416,enemy,207,196,212,215
clip4--192-_jpg.rf.6139dd571f0bfce6320814064042874e.jpg,416,416,enemy,216,198,220,214
clip4--192-_jpg.rf.6139dd571f0bfce6320814064042874e.jpg,416,416,enemy_head,207,196,210,201
clip4--192-_jpg.rf.6139dd571f0bfce6320814064042874e.jpg,416,416,enemy_head,217,198,219,202
clip4--134-_jpg.rf.f81e78ac33c6a786654745430a3ded9f.jpg,416,416,enemy,209,207,215,233
clip4--134-_jpg.rf.f81e78ac33c6a786654745430a3ded9f.jpg,416,416,enemy_head,210,207,213,212
img_557_jpg.rf.56cb9c7e88edc53fa4dcf3934e0175d0.jpg,416,416,enemy,196,201,209,260
img_557_jpg.rf.56cb9c7e88edc53fa4dcf3934e0175d0.jpg,416,416,enemy_head,201,202,207,212
clip4--139-_jpg.rf.acaca95e9498897d8a7fc72eae5d9b87.jpg,416,416,enemy,356,182,374,223
clip4--139-_jpg.rf.acaca95e9498897d8a7fc72eae5d9b87.jpg,416,416,enemy_head,363,184,368,193
clip4--138-_jpg.rf.17d8912912d293b6f3b2c6f4f8b55290.jpg,416,416,enemy,360,181,374,223
clip4--138-_jpg.rf.17d8912912d293b6f3b2c6f4f8b55290.jpg,416,416,enemy_head,364,183,368,191
clip3--349-_jpg.rf.6adf1cd4dd544e89e24ea444ab1e9f85.jpg,416,416,enemy,209,163,229,220
clip3--349-_jpg.rf.6adf1cd4dd544e89e24ea444ab1e9f85.jpg,416,416,enemy_head,218,169,225,182
img_558_jpg.rf.0d0e162069a461c13d166ab9c3cf9c34.jpg,416,416,enemy,204,193,215,252
img_558_jpg.rf.0d0e162069a461c13d166ab9c3cf9c34.jpg,416,416,enemy_head,208,194,213,206
clip4--19-_jpg.rf.225695f19305150a099ab4916edef795.jpg,416,416,enemy,179,190,211,295
clip4--19-_jpg.rf.225695f19305150a099ab4916edef795.jpg,416,416,enemy,168,132,181,179
clip4--19-_jpg.rf.225695f19305150a099ab4916edef795.jpg,416,416,enemy_head,192,190,200,206
clip4--19-_jpg.rf.225695f19305150a099ab4916edef795.jpg,416,416,enemy_head,171,133,176,143
clip4--191-_jpg.rf.74094e17c00563787c3e8629b9519f08.jpg,416,416,enemy,201,198,208,216
clip4--191-_jpg.rf.74094e17c00563787c3e8629b9519f08.jpg,416,416,enemy,211,200,214,216
clip4--191-_jpg.rf.74094e17c00563787c3e8629b9519f08.jpg,416,416,enemy_head,203,197,206,202
clip4--191-_jpg.rf.74094e17c00563787c3e8629b9519f08.jpg,416,416,enemy_head,211,200,213,204
clip3--35-_jpg.rf.746d478379ade72057c4c64e1a5e43c6.jpg,416,416,enemy,94,105,107,153
clip3--35-_jpg.rf.746d478379ade72057c4c64e1a5e43c6.jpg,416,416,enemy_head,97,106,102,115
clip3--348-_jpg.rf.706136a496913a048662a58f4a6eb1c5.jpg,416,416,enemy,178,268,203,341
clip3--348-_jpg.rf.706136a496913a048662a58f4a6eb1c5.jpg,416,416,enemy_head,186,269,194,287
img_563_jpg.rf.038bb9ecebbd78497dfc81b70c385313.jpg,416,416,enemy,193,202,201,232
img_563_jpg.rf.038bb9ecebbd78497dfc81b70c385313.jpg,416,416,enemy_head,198,202,201,210
clip4--127-_jpg.rf.2bdc3c09c0b995d07d4fea3f2d7e0436.jpg,416,416,enemy,199,177,225,274
clip4--127-_jpg.rf.2bdc3c09c0b995d07d4fea3f2d7e0436.jpg,416,416,enemy_head,210,180,215,194
clip4--126-_jpg.rf.526130dc75b109cae43feb413fa1d241.jpg,416,416,enemy,212,189,230,272
clip4--126-_jpg.rf.526130dc75b109cae43feb413fa1d241.jpg,416,416,enemy_head,221,192,226,204
clip4--124-_jpg.rf.78304ad2cdde0de174f1f37b8e9d9658.jpg,416,416,enemy,190,206,206,277
clip4--124-_jpg.rf.78304ad2cdde0de174f1f37b8e9d9658.jpg,416,416,enemy_head,197,207,202,218
clip4--189-_jpg.rf.8f4ba7cc33c20b67066a1b5fbcad877c.jpg,416,416,enemy,207,203,212,222
clip4--189-_jpg.rf.8f4ba7cc33c20b67066a1b5fbcad877c.jpg,416,416,enemy_head,208,204,211,208
clip4--137-_jpg.rf.3a85db7b1457eb20f8ff4b07447b0de0.jpg,416,416,enemy,359,183,371,222
clip4--137-_jpg.rf.3a85db7b1457eb20f8ff4b07447b0de0.jpg,416,416,enemy_head,363,184,366,191
img_580_jpg.rf.cc45977cca31484642eb864aab960bc5.jpg,416,416,enemy,199,216,206,247
img_580_jpg.rf.cc45977cca31484642eb864aab960bc5.jpg,416,416,enemy_head,201,217,205,223
clip4--135-_jpg.rf.92ba2394dbbc4b2fa2622ab6b6c1c10e.jpg,416,416,enemy,210,206,218,231
clip4--135-_jpg.rf.92ba2394dbbc4b2fa2622ab6b6c1c10e.jpg,416,416,enemy_head,213,207,216,212
img_586_jpg.rf.bb11b0ab7e82fe63019028a6699fb49a.jpg,416,416,enemy,164,9,174,58
